ticker,date,title,distributor,gross,percent_yd,percent_lw,theaters,per_theater,total_gross,days_in_release,parent company,distributor address,distributorwebsite,release_date,year,title_key,weekday,release_month,release_weekday,is_weekend,days_since_release,average_theaters,average_daily_gross,average_daily_gross_per_theater,total_gross_by_average_theaters,avg_gross_monday,avg_gross_tuesday,avg_gross_wednesday,avg_gross_thursday,avg_gross_friday,avg_gross_saturday,avg_gross_sunday,avg_gross_weekend,avg_gross_weekday,gross_per_theater_by_total,weekly_gross_by_total,average_weekly_gross,average_weekly_gross_per_theater,id,original_title,popularity
Private,2013-03-28,InAPPropriate Comedy,Freestyle Re…,15885,0.07,0.0,275.0,58.0,228004,7,"Entertainment Studios, Inc","Los Angeles, California, U.S.",https://www.freestyledigitalmedia.tv/,2013-03-21,2013,inappropriate comedy,3,3,3,0,7,275.0,32572.0,118.57142857142857,829.1054545454546,19984.0,20880.0,14841.0,15885.0,57753.0,58889.0,39772.0,52138.0,17897.5,829.1054545454546,228004.0,228004.0,830.0,156268,InAPPropriate Comedy,3.4058
Private,2016-12-29,Incarnate,High Top Rel…,2076,-0.02,-0.51,27.0,77.0,4799774,28,NBCUniversal Film and Entertainment,"1540 2nd Street Suite 200 Los Angeles, California, USA",FilmDistrict.com,2016-12-01,2016,incarnate,3,12,3,0,28,921.8275862068965,169647.37931034484,139.75862068965517,5206.802304268133,68382.25,78713.5,56338.0,59958.6,325311.5,421652.5,204597.5,317187.1666666667,65501.64705882353,5206.802304268133,1199943.5,1187531.655172414,978.3103448275863,241258,Incarnate,2.4265
Private,2016-12-29,Incarnate,High Top Rel…,2076,-0.02,-0.51,27.0,77.0,4799774,28,NBCUniversal Film and Entertainment,"1540 2nd Street Suite 200 Los Angeles, California, USA",FilmDistrict.com,2016-12-01,2016,incarnate,3,12,3,0,28,921.8275862068965,169647.37931034484,139.75862068965517,5206.802304268133,68382.25,78713.5,56338.0,59958.6,325311.5,421652.5,204597.5,317187.1666666667,65501.64705882353,5206.802304268133,1199943.5,1187531.655172414,978.3103448275863,928703,Incarnate,0.0214
6758,2011-07-04,Incendies,Sony Picture…,13309,0.0,0.0,42.0,317.0,6439989,74,Sony Corporation,"10202 West Washington Boulevard, Culver City, California, United States",https://www.sonypictures.com/,2011-04-21,2011,incendies,0,4,3,0,74,57.0,37084.5,581.0,112982.26315789473,37084.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37084.5,112982.26315789473,643998.9,259591.5,4067.0,46738,Incendies,11.1978
WBD,2010-11-12,Inception,Warner Bros.,75846,0.34,-0.23,262.0,289.0,291673925,120,Warner Bros. Entertainment Inc.,"4000 Warner Blvd., Burbank, California, US",https://www.warnerbros.com/,2010-07-15,2010,inception,4,7,3,1,120,1755.9166666666667,2430616.0416666665,817.6916666666667,166109.20696692137,1656798.5294117648,1580102.7647058824,1422670.4117647058,1374777.8235294118,3304728.5555555555,4243204.294117647,3380611.529411765,3636345.826923077,1508587.3823529412,166109.20696692137,17157289.70588235,17014312.291666664,5723.841666666667,27205,Inception,34.1207
DIS,2016-09-08,Independence Day: Resurgence,20th Century…,8586,-0.21,0.39,391.0,22.0,103120535,77,The Walt Disney Company,"10201 Pico Blvd, Los Angeles, California",https://www.20thcenturystudios.com/,2016-06-23,2016,independence day: resurgence,3,6,3,0,77,1382.6538461538462,1373340.1923076923,462.78205128205127,74581.59920999192,938246.6363636364,867364.2727272727,614784.2727272727,796458.5,2296988.272727273,2344759.4545454546,1807223.7272727273,2149657.1515151514,804041.088888889,74581.59920999192,9374594.090909092,9613381.346153846,3239.474358974359,47933,Independence Day: Resurgence,8.1968
Private,2016-11-03,Indignation,Roadside Att…,155,-0.64,-0.89,6.0,26.0,3401155,98,Roadside Attractions,"Los Angeles, California, United States",http://www.roadsideattractions.com/,2016-07-28,2016,indignation,3,7,3,0,98,80.28571428571429,34705.663265306124,683.0714285714286,42363.140569395015,19308.428571428572,19043.428571428572,18929.214285714286,17415.071428571428,41036.78571428572,77364.71428571429,49842.0,56081.166666666664,18674.035714285714,42363.140569395015,242939.64285714287,242939.64285714287,4781.5,340611,Indignation,1.8031
Private,2016-11-03,Indignation,Roadside Att…,155,-0.64,-0.89,6.0,26.0,3401155,98,Roadside Attractions,"Los Angeles, California, United States",http://www.roadsideattractions.com/,2016-07-28,2016,indignation,3,7,3,0,98,80.28571428571429,34705.663265306124,683.0714285714286,42363.140569395015,19308.428571428572,19043.428571428572,18929.214285714286,17415.071428571428,41036.78571428572,77364.71428571429,49842.0,56081.166666666664,18674.035714285714,42363.140569395015,242939.64285714287,242939.64285714287,4781.5,1409938,Indignation,0.1342
SONY,2019-01-03,Indivisible,Pure Flix En…,392,0.12,-0.63,9.0,44.0,3511417,70,Sony Corporation,"18940 N Pima Rd, Ste 110, Scottsdale, Arizona 85255, US",https://www.pureflix.com/,2018-10-25,2019,indivisible,3,10,3,0,70,191.0,50163.1,121.54285714285714,18384.38219895288,24831.3,33583.6,24814.7,20113.7,92674.1,92869.7,62254.6,82599.46666666666,25835.825,18384.38219895288,351141.7,351141.7,850.8,514407,Indivisible,1.7719
SONY,2019-01-03,Indivisible,Pure Flix En…,392,0.12,-0.63,9.0,44.0,3511417,70,Sony Corporation,"18940 N Pima Rd, Ste 110, Scottsdale, Arizona 85255, US",https://www.pureflix.com/,2018-10-25,2019,indivisible,3,10,3,0,70,191.0,50163.1,121.54285714285714,18384.38219895288,24831.3,33583.6,24814.7,20113.7,92674.1,92869.7,62254.6,82599.46666666666,25835.825,18384.38219895288,351141.7,351141.7,850.8,1249280,Indivisible,0.0286
SONY,2019-01-03,Indivisible,Pure Flix En…,392,0.12,-0.63,9.0,44.0,3511417,70,Sony Corporation,"18940 N Pima Rd, Ste 110, Scottsdale, Arizona 85255, US",https://www.pureflix.com/,2018-10-25,2019,indivisible,3,10,3,0,70,191.0,50163.1,121.54285714285714,18384.38219895288,24831.3,33583.6,24814.7,20113.7,92674.1,92869.7,62254.6,82599.46666666666,25835.825,18384.38219895288,351141.7,351141.7,850.8,1312813,Indivisible,0.0916
Private,2020-07-09,Infamous,Vertical Ent…,5,-0.99,-1.0,4.0,1.0,429148,28,Vertical Entertainment,"Santa Monica, California, United States",https://www.vert-ent.com/,2020-06-11,2020,infamous,3,6,3,0,28,30.8,15216.766666666666,551.1666666666666,13933.376623376624,8042.0,8006.5,7110.5,10525.75,23941.6,28602.6,14760.75,22983.14285714286,8421.1875,13933.376623376624,107287.0,106517.36666666667,3858.1666666666665,9672,Infamous,3.3881
Private,2020-07-09,Infamous,Vertical Ent…,5,-0.99,-1.0,4.0,1.0,429148,28,Vertical Entertainment,"Santa Monica, California, United States",https://www.vert-ent.com/,2020-06-11,2020,infamous,3,6,3,0,28,30.8,15216.766666666666,551.1666666666666,13933.376623376624,8042.0,8006.5,7110.5,10525.75,23941.6,28602.6,14760.75,22983.14285714286,8421.1875,13933.376623376624,107287.0,106517.36666666667,3858.1666666666665,703134,Infamous,3.2438
SONY,2017-01-19,Inferno,Sony Pictures,1267,0.24,-0.65,83.0,15.0,34343574,84,Sony Corporation,"10202 West Washington Boulevard, Culver City, California, United States",https://www.sonypictures.com/,2016-10-27,2017,inferno,3,10,3,0,84,928.4588235294118,413453.81176470587,199.16470588235293,36989.873034377015,191174.66666666666,250770.25,157175.83333333334,196041.6923076923,741346.4166666666,862308.75,513476.75,705710.6388888889,198734.51020408163,36989.873034377015,2861964.5,2894176.682352941,1394.1529411764704,10908,Inferno,7.589
SONY,2017-01-19,Inferno,Sony Pictures,1267,0.24,-0.65,83.0,15.0,34343574,84,Sony Corporation,"10202 West Washington Boulevard, Culver City, California, United States",https://www.sonypictures.com/,2016-10-27,2017,inferno,3,10,3,0,84,928.4588235294118,413453.81176470587,199.16470588235293,36989.873034377015,191174.66666666666,250770.25,157175.83333333334,196041.6923076923,741346.4166666666,862308.75,513476.75,705710.6388888889,198734.51020408163,36989.873034377015,2861964.5,2894176.682352941,1394.1529411764704,16395,Inferno,2.5932
SONY,2017-01-19,Inferno,Sony Pictures,1267,0.24,-0.65,83.0,15.0,34343574,84,Sony Corporation,"10202 West Washington Boulevard, Culver City, California, United States",https://www.sonypictures.com/,2016-10-27,2017,inferno,3,10,3,0,84,928.4588235294118,413453.81176470587,199.16470588235293,36989.873034377015,191174.66666666666,250770.25,157175.83333333334,196041.6923076923,741346.4166666666,862308.75,513476.75,705710.6388888889,198734.51020408163,36989.873034377015,2861964.5,2894176.682352941,1394.1529411764704,37198,Inferno,3.4915
SONY,2017-01-19,Inferno,Sony Pictures,1267,0.24,-0.65,83.0,15.0,34343574,84,Sony Corporation,"10202 West Washington Boulevard, Culver City, California, United States",https://www.sonypictures.com/,2016-10-27,2017,inferno,3,10,3,0,84,928.4588235294118,413453.81176470587,199.16470588235293,36989.873034377015,191174.66666666666,250770.25,157175.83333333334,196041.6923076923,741346.4166666666,862308.75,513476.75,705710.6388888889,198734.51020408163,36989.873034377015,2861964.5,2894176.682352941,1394.1529411764704,107159,Inferno,1.4761
SONY,2017-01-19,Inferno,Sony Pictures,1267,0.24,-0.65,83.0,15.0,34343574,84,Sony Corporation,"10202 West Washington Boulevard, Culver City, California, United States",https://www.sonypictures.com/,2016-10-27,2017,inferno,3,10,3,0,84,928.4588235294118,413453.81176470587,199.16470588235293,36989.873034377015,191174.66666666666,250770.25,157175.83333333334,196041.6923076923,741346.4166666666,862308.75,513476.75,705710.6388888889,198734.51020408163,36989.873034377015,2861964.5,2894176.682352941,1394.1529411764704,135523,Inferno,0.3329
SONY,2017-01-19,Inferno,Sony Pictures,1267,0.24,-0.65,83.0,15.0,34343574,84,Sony Corporation,"10202 West Washington Boulevard, Culver City, California, United States",https://www.sonypictures.com/,2016-10-27,2017,inferno,3,10,3,0,84,928.4588235294118,413453.81176470587,199.16470588235293,36989.873034377015,191174.66666666666,250770.25,157175.83333333334,196041.6923076923,741346.4166666666,862308.75,513476.75,705710.6388888889,198734.51020408163,36989.873034377015,2861964.5,2894176.682352941,1394.1529411764704,150829,Inferno,0.8393
SONY,2017-01-19,Inferno,Sony Pictures,1267,0.24,-0.65,83.0,15.0,34343574,84,Sony Corporation,"10202 West Washington Boulevard, Culver City, California, United States",https://www.sonypictures.com/,2016-10-27,2017,inferno,3,10,3,0,84,928.4588235294118,413453.81176470587,199.16470588235293,36989.873034377015,191174.66666666666,250770.25,157175.83333333334,196041.6923076923,741346.4166666666,862308.75,513476.75,705710.6388888889,198734.51020408163,36989.873034377015,2861964.5,2894176.682352941,1394.1529411764704,207932,Inferno,6.3116
SONY,2017-01-19,Inferno,Sony Pictures,1267,0.24,-0.65,83.0,15.0,34343574,84,Sony Corporation,"10202 West Washington Boulevard, Culver City, California, United States",https://www.sonypictures.com/,2016-10-27,2017,inferno,3,10,3,0,84,928.4588235294118,413453.81176470587,199.16470588235293,36989.873034377015,191174.66666666666,250770.25,157175.83333333334,196041.6923076923,741346.4166666666,862308.75,513476.75,705710.6388888889,198734.51020408163,36989.873034377015,2861964.5,2894176.682352941,1394.1529411764704,236277,Inferno,1.6056
SONY,2017-01-19,Inferno,Sony Pictures,1267,0.24,-0.65,83.0,15.0,34343574,84,Sony Corporation,"10202 West Washington Boulevard, Culver City, California, United States",https://www.sonypictures.com/,2016-10-27,2017,inferno,3,10,3,0,84,928.4588235294118,413453.81176470587,199.16470588235293,36989.873034377015,191174.66666666666,250770.25,157175.83333333334,196041.6923076923,741346.4166666666,862308.75,513476.75,705710.6388888889,198734.51020408163,36989.873034377015,2861964.5,2894176.682352941,1394.1529411764704,308566,Inferno,0.0429
SONY,2017-01-19,Inferno,Sony Pictures,1267,0.24,-0.65,83.0,15.0,34343574,84,Sony Corporation,"10202 West Washington Boulevard, Culver City, California, United States",https://www.sonypictures.com/,2016-10-27,2017,inferno,3,10,3,0,84,928.4588235294118,413453.81176470587,199.16470588235293,36989.873034377015,191174.66666666666,250770.25,157175.83333333334,196041.6923076923,741346.4166666666,862308.75,513476.75,705710.6388888889,198734.51020408163,36989.873034377015,2861964.5,2894176.682352941,1394.1529411764704,329608,Inferno,4.0949
SONY,2017-01-19,Inferno,Sony Pictures,1267,0.24,-0.65,83.0,15.0,34343574,84,Sony Corporation,"10202 West Washington Boulevard, Culver City, California, United States",https://www.sonypictures.com/,2016-10-27,2017,inferno,3,10,3,0,84,928.4588235294118,413453.81176470587,199.16470588235293,36989.873034377015,191174.66666666666,250770.25,157175.83333333334,196041.6923076923,741346.4166666666,862308.75,513476.75,705710.6388888889,198734.51020408163,36989.873034377015,2861964.5,2894176.682352941,1394.1529411764704,364946,Inferno,0.0754
SONY,2017-01-19,Inferno,Sony Pictures,1267,0.24,-0.65,83.0,15.0,34343574,84,Sony Corporation,"10202 West Washington Boulevard, Culver City, California, United States",https://www.sonypictures.com/,2016-10-27,2017,inferno,3,10,3,0,84,928.4588235294118,413453.81176470587,199.16470588235293,36989.873034377015,191174.66666666666,250770.25,157175.83333333334,196041.6923076923,741346.4166666666,862308.75,513476.75,705710.6388888889,198734.51020408163,36989.873034377015,2861964.5,2894176.682352941,1394.1529411764704,432078,Inferno,0.0357
SONY,2017-01-19,Inferno,Sony Pictures,1267,0.24,-0.65,83.0,15.0,34343574,84,Sony Corporation,"10202 West Washington Boulevard, Culver City, California, United States",https://www.sonypictures.com/,2016-10-27,2017,inferno,3,10,3,0,84,928.4588235294118,413453.81176470587,199.16470588235293,36989.873034377015,191174.66666666666,250770.25,157175.83333333334,196041.6923076923,741346.4166666666,862308.75,513476.75,705710.6388888889,198734.51020408163,36989.873034377015,2861964.5,2894176.682352941,1394.1529411764704,472200,Inferno,3.1289
SONY,2017-01-19,Inferno,Sony Pictures,1267,0.24,-0.65,83.0,15.0,34343574,84,Sony Corporation,"10202 West Washington Boulevard, Culver City, California, United States",https://www.sonypictures.com/,2016-10-27,2017,inferno,3,10,3,0,84,928.4588235294118,413453.81176470587,199.16470588235293,36989.873034377015,191174.66666666666,250770.25,157175.83333333334,196041.6923076923,741346.4166666666,862308.75,513476.75,705710.6388888889,198734.51020408163,36989.873034377015,2861964.5,2894176.682352941,1394.1529411764704,473000,Inferno,2.179
SONY,2017-01-19,Inferno,Sony Pictures,1267,0.24,-0.65,83.0,15.0,34343574,84,Sony Corporation,"10202 West Washington Boulevard, Culver City, California, United States",https://www.sonypictures.com/,2016-10-27,2017,inferno,3,10,3,0,84,928.4588235294118,413453.81176470587,199.16470588235293,36989.873034377015,191174.66666666666,250770.25,157175.83333333334,196041.6923076923,741346.4166666666,862308.75,513476.75,705710.6388888889,198734.51020408163,36989.873034377015,2861964.5,2894176.682352941,1394.1529411764704,500550,Inferno,3.3091
SONY,2017-01-19,Inferno,Sony Pictures,1267,0.24,-0.65,83.0,15.0,34343574,84,Sony Corporation,"10202 West Washington Boulevard, Culver City, California, United States",https://www.sonypictures.com/,2016-10-27,2017,inferno,3,10,3,0,84,928.4588235294118,413453.81176470587,199.16470588235293,36989.873034377015,191174.66666666666,250770.25,157175.83333333334,196041.6923076923,741346.4166666666,862308.75,513476.75,705710.6388888889,198734.51020408163,36989.873034377015,2861964.5,2894176.682352941,1394.1529411764704,622404,Inferno,0.1475
SONY,2017-01-19,Inferno,Sony Pictures,1267,0.24,-0.65,83.0,15.0,34343574,84,Sony Corporation,"10202 West Washington Boulevard, Culver City, California, United States",https://www.sonypictures.com/,2016-10-27,2017,inferno,3,10,3,0,84,928.4588235294118,413453.81176470587,199.16470588235293,36989.873034377015,191174.66666666666,250770.25,157175.83333333334,196041.6923076923,741346.4166666666,862308.75,513476.75,705710.6388888889,198734.51020408163,36989.873034377015,2861964.5,2894176.682352941,1394.1529411764704,626362,Inferno,0.0453
SONY,2017-01-19,Inferno,Sony Pictures,1267,0.24,-0.65,83.0,15.0,34343574,84,Sony Corporation,"10202 West Washington Boulevard, Culver City, California, United States",https://www.sonypictures.com/,2016-10-27,2017,inferno,3,10,3,0,84,928.4588235294118,413453.81176470587,199.16470588235293,36989.873034377015,191174.66666666666,250770.25,157175.83333333334,196041.6923076923,741346.4166666666,862308.75,513476.75,705710.6388888889,198734.51020408163,36989.873034377015,2861964.5,2894176.682352941,1394.1529411764704,705451,Inferno,1.9357
SONY,2017-01-19,Inferno,Sony Pictures,1267,0.24,-0.65,83.0,15.0,34343574,84,Sony Corporation,"10202 West Washington Boulevard, Culver City, California, United States",https://www.sonypictures.com/,2016-10-27,2017,inferno,3,10,3,0,84,928.4588235294118,413453.81176470587,199.16470588235293,36989.873034377015,191174.66666666666,250770.25,157175.83333333334,196041.6923076923,741346.4166666666,862308.75,513476.75,705710.6388888889,198734.51020408163,36989.873034377015,2861964.5,2894176.682352941,1394.1529411764704,721325,Inferno,0.2246
SONY,2017-01-19,Inferno,Sony Pictures,1267,0.24,-0.65,83.0,15.0,34343574,84,Sony Corporation,"10202 West Washington Boulevard, Culver City, California, United States",https://www.sonypictures.com/,2016-10-27,2017,inferno,3,10,3,0,84,928.4588235294118,413453.81176470587,199.16470588235293,36989.873034377015,191174.66666666666,250770.25,157175.83333333334,196041.6923076923,741346.4166666666,862308.75,513476.75,705710.6388888889,198734.51020408163,36989.873034377015,2861964.5,2894176.682352941,1394.1529411764704,738394,Inferno,0.2906
SONY,2017-01-19,Inferno,Sony Pictures,1267,0.24,-0.65,83.0,15.0,34343574,84,Sony Corporation,"10202 West Washington Boulevard, Culver City, California, United States",https://www.sonypictures.com/,2016-10-27,2017,inferno,3,10,3,0,84,928.4588235294118,413453.81176470587,199.16470588235293,36989.873034377015,191174.66666666666,250770.25,157175.83333333334,196041.6923076923,741346.4166666666,862308.75,513476.75,705710.6388888889,198734.51020408163,36989.873034377015,2861964.5,2894176.682352941,1394.1529411764704,810464,Inferno,0.703
SONY,2017-01-19,Inferno,Sony Pictures,1267,0.24,-0.65,83.0,15.0,34343574,84,Sony Corporation,"10202 West Washington Boulevard, Culver City, California, United States",https://www.sonypictures.com/,2016-10-27,2017,inferno,3,10,3,0,84,928.4588235294118,413453.81176470587,199.16470588235293,36989.873034377015,191174.66666666666,250770.25,157175.83333333334,196041.6923076923,741346.4166666666,862308.75,513476.75,705710.6388888889,198734.51020408163,36989.873034377015,2861964.5,2894176.682352941,1394.1529411764704,938587,Inferno,0.0071
SONY,2017-01-19,Inferno,Sony Pictures,1267,0.24,-0.65,83.0,15.0,34343574,84,Sony Corporation,"10202 West Washington Boulevard, Culver City, California, United States",https://www.sonypictures.com/,2016-10-27,2017,inferno,3,10,3,0,84,928.4588235294118,413453.81176470587,199.16470588235293,36989.873034377015,191174.66666666666,250770.25,157175.83333333334,196041.6923076923,741346.4166666666,862308.75,513476.75,705710.6388888889,198734.51020408163,36989.873034377015,2861964.5,2894176.682352941,1394.1529411764704,1013183,Inferno,2.326
SONY,2017-01-19,Inferno,Sony Pictures,1267,0.24,-0.65,83.0,15.0,34343574,84,Sony Corporation,"10202 West Washington Boulevard, Culver City, California, United States",https://www.sonypictures.com/,2016-10-27,2017,inferno,3,10,3,0,84,928.4588235294118,413453.81176470587,199.16470588235293,36989.873034377015,191174.66666666666,250770.25,157175.83333333334,196041.6923076923,741346.4166666666,862308.75,513476.75,705710.6388888889,198734.51020408163,36989.873034377015,2861964.5,2894176.682352941,1394.1529411764704,1024934,Inferno,0.2182
SONY,2017-01-19,Inferno,Sony Pictures,1267,0.24,-0.65,83.0,15.0,34343574,84,Sony Corporation,"10202 West Washington Boulevard, Culver City, California, United States",https://www.sonypictures.com/,2016-10-27,2017,inferno,3,10,3,0,84,928.4588235294118,413453.81176470587,199.16470588235293,36989.873034377015,191174.66666666666,250770.25,157175.83333333334,196041.6923076923,741346.4166666666,862308.75,513476.75,705710.6388888889,198734.51020408163,36989.873034377015,2861964.5,2894176.682352941,1394.1529411764704,1033963,Inferno,0.0362
SONY,2017-01-19,Inferno,Sony Pictures,1267,0.24,-0.65,83.0,15.0,34343574,84,Sony Corporation,"10202 West Washington Boulevard, Culver City, California, United States",https://www.sonypictures.com/,2016-10-27,2017,inferno,3,10,3,0,84,928.4588235294118,413453.81176470587,199.16470588235293,36989.873034377015,191174.66666666666,250770.25,157175.83333333334,196041.6923076923,741346.4166666666,862308.75,513476.75,705710.6388888889,198734.51020408163,36989.873034377015,2861964.5,2894176.682352941,1394.1529411764704,1050624,Inferno,0.0409
